======================================================================
QLEARNING Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:15:22
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: qlearning
Games Played: 2000
Wins: 9
Win Rate: 0.45%
Evaluation Runtime: 253.43 seconds (4.22 minutes)

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
window_size: 2
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: -120.84
Std Dev Score: 755.52
Min Score: -918.00
Max Score: 11207.00
Median Score: -187.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 662.91 moves
Min Length: 64 moves
Max Length: 2998 moves
Median Length: 505 moves

Q-LEARNING EVALUATION STATISTICS
----------------------------------------------------------------------
Total Actions: 221836
Q-table Actions: 218464
Random Actions: 3372
Q-table Action Percentage: 98.48%
Random Action Percentage: 1.52%
New States Encountered: 3372

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
639    No     -206.00    497       
640    No     -387.00    1460      
641    No     -248.00    652       
642    No     -300.00    268       
643    No     180.00     808       
644    No     -172.00    244       
645    No     -196.00    256       
646    No     -297.00    229       
647    No     -104.00    430       
648    No     -352.00    1144      
649    No     290.00     988       
650    No     25.00      1213      
651    No     -135.00    343       
652    No     -214.00    730       
653    No     -308.00    142       
654    No     54.00      616       
655    No     -192.00    484       
656    No     -6.00      1006      
657    No     -247.00    229       
658    No     -57.00     349       
659    No     -431.00    1321      
660    No     -374.00    1030      
661    No     -258.00    262       
662    No     -140.00    358       
663    No     -184.00    550       
664    No     41.00      955       
665    No     -150.00    1138      
666    No     -353.00    157       
667    No     -268.00    1012      
668    No     -416.00    76        
669    No     -88.00     952       
670    No     12.00      263       
671    No     12.00      593       
672    No     -178.00    292       
673    No     -288.00    172       
674    No     -332.00    124       
675    No     -55.00     1213      
676    No     410.00     870       
677    No     49.00      483       
678    No     -162.00    394       
679    No     -272.00    2764      
680    No     319.00     753       
681    No     55.00      643       
682    No     37.00      967       
683    No     -140.00    328       
684    No     -70.00     658       
685    No     -131.00    361       
686    No     -288.00    172       
687    No     -292.00    154       
688    No     -175.00    433       
689    No     12.00      1102      
690    No     -268.00    172       
691    No     132.00     594       
692    No     335.00     764       
693    No     -340.00    928       
694    No     -315.00    1453      
695    No     -138.00    322       
696    No     -198.00    562       
697    No     -258.00    382       
698    No     -252.00    664       
699    No     -286.00    557       
700    No     -30.00     568       
701    No     -100.00    508       
702    No     -2.00      604       
703    No     107.00     1447      
704    No     -231.00    601       
705    No     -284.00    160       
706    No     -302.00    424       
707    No     -308.00    142       
708    No     -170.00    268       
709    No     -118.00    472       
710    No     -255.00    973       
711    No     -220.00    360       
712    No     13.00      1400      
713    No     67.00      848       
714    No     -172.00    424       
715    No     -380.00    88        
716    No     -301.00    1683      
717    No     -484.00    100       
718    No     -272.00    184       
719    No     -348.00    112       
720    No     -380.00    88        
721    No     -205.00    343       
722    No     -243.00    637       
723    No     -365.00    1364      
724    No     41.00      537       
725    No     -106.00    586       
726    No     293.00     861       
727    No     44.00      646       
728    No     -119.00    1227      
729    No     -118.00    654       
730    No     -332.00    124       
731    No     72.00      654       
732    No     -310.00    148       
733    No     -140.00    628       
734    No     -87.00     439       
735    No     -275.00    283       
736    No     -178.00    262       
737    No     -78.00     352       
738    No     469.00     1021      
739    No     -155.00    313       
740    No     -249.00    235       
741    No     -229.00    265       
742    No     -231.00    1861      
743    No     -188.00    472       
744    No     -158.00    742       
745    No     -236.00    286       
746    No     -286.00    166       
747    No     -228.00    413       
748    No     41.00      565       
749    No     -190.00    478       
750    No     -38.00     1763      
751    No     197.00     1809      
752    No     -202.00    544       
753    No     -206.00    498       
754    No     -324.00    130       
755    No     -168.00    1374      
756    No     -104.00    280       
757    No     -130.00    1109      
758    No     -268.00    232       
759    No     0.00       718       
760    No     -772.00    2224      
761    No     -295.00    1004      
762    No     -276.00    286       
763    No     -97.00     979       
764    No     144.00     377       
765    No     -1.00      273       
766    No     473.00     800       
767    No     -272.00    184       
768    No     -270.00    1108      
769    No     -200.00    508       
770    No     -315.00    853       
771    No     105.00     733       
772    No     -308.00    142       
773    No     -225.00    613       
774    No     149.00     331       
775    No     -412.00    64        
776    No     180.00     748       
777    No     -269.00    235       
778    No     -172.00    244       
779    No     -317.00    139       
780    No     -308.00    142       
781    No     111.00     685       
782    No     -69.00     1675      
783    No     -404.00    130       
784    No     127.00     1209      
785    No     -310.00    1050      
786    No     -412.00    64        
787    No     -30.00     1170      
788    No     -248.00    772       
789    No     -98.00     1464      
790    No     -149.00    355       
791    No     -348.00    112       
792    No     -390.00    88        
793    No     -354.00    970       
794    No     -193.00    2018      
795    No     -158.00    382       
796    No     -16.00     496       
797    No     -364.00    100       
798    No     -142.00    334       
799    No     -232.00    604       
800    No     -17.00     439       
801    No     48.00      544       
802    No     -340.00    118       
803    No     87.00      1718      
804    No     -96.00     436       
805    No     -222.00    244       
806    No     -152.00    575       
807    No     -87.00     561       
808    No     -165.00    374       
809    No     -207.00    529       
810    No     268.00     725       
811    No     -367.00    139       
812    No     -4.00      580       
813    No     -196.00    226       
814    No     -122.00    1204      
815    No     -136.00    316       
816    No     -297.00    471       
817    No     -374.00    130       
818    No     -276.00    736       
819    No     226.00     640       
820    No     -170.00    268       
821    No     -308.00    172       
822    No     161.00     1227      
823    No     -352.00    124       
824    No     -288.00    172       
825    No     203.00     531       
826    No     -248.00    592       
827    No     -424.00    971       
828    No     -292.00    154       
829    No     -270.00    178       
830    No     -70.00     870       
831    No     -260.00    208       
832    No     -352.00    124       
833    No     -60.00     298       
834    No     -210.00    929       
835    No     -50.00     538       
836    No     -52.00     694       
837    No     16.00      401       
838    No     -174.00    250       
839    No     -222.00    604       
840    No     -87.00     379       
841    No     -148.00    352       
842    No     -100.00    568       
843    No     37.00      519       
844    No     95.00      1123      
845    No     -168.00    744       
846    No     -240.00    988       
847    No     -298.00    1913      
848    No     194.00     1276      
849    No     -134.00    310       
850    No     -261.00    181       
851    No     -340.00    718       
852    No     -674.00    2472      
853    No     76.00      612       
854    No     143.00     1879      
855    No     -332.00    124       
856    No     -118.00    444       
857    Yes    10834.00   1606      
858    No     -352.00    124       
859    No     260.00     2069      
860    No     -349.00    1525      
861    No     -436.00    1216      
862    No     179.00     811       
863    No     76.00      400       
864    No     -412.00    64        
865    No     -90.00     1408      
866    No     -281.00    932       
867    No     -364.00    1570      
868    No     -99.00     746       
869    No     -54.00     461       
