======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 15:19:40
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 630
Win Rate: 63.00%
Evaluation Runtime: 237.75 seconds (3.96 minutes)
Model: dqn_rs_10k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 6948.01
Std Dev Score: 5159.27
Min Score: -412.00
Max Score: 11495.00
Median Score: 10749.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1034.59 moves
Min Length: 64 moves
Max Length: 2998 moves
Median Length: 982 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
876    No     0.00       508       
877    No     552.00     654       
878    No     -7.00      319       
879    No     390.00     419       
880    Yes    10803.00   1099      
881    Yes    10906.00   790       
882    Yes    11053.00   949       
883    No     348.00     786       
884    Yes    10919.00   751       
885    No     51.00      1196      
886    Yes    10748.00   1264      
887    No     -360.00    118       
888    Yes    11066.00   910       
889    Yes    11095.00   823       
890    Yes    10578.00   1174      
891    No     102.00     474       
892    Yes    10611.00   1075      
893    Yes    10990.00   1138      
894    Yes    11140.00   1288      
895    No     -34.00     2680      
896    Yes    10515.00   1363      
897    No     -302.00    184       
898    Yes    10827.00   1027      
899    No     30.00      269       
900    Yes    10527.00   1327      
901    Yes    10855.00   1543      
902    Yes    11015.00   1063      
903    No     529.00     781       
904    Yes    10660.00   928       
905    Yes    10881.00   1465      
906    No     -20.00     1438      
907    No     92.00      1042      
908    Yes    11040.00   988       
909    No     22.00      592       
910    No     360.00     2998      
911    No     42.00      294       
912    No     754.00     827       
913    No     32.00      294       
914    No     150.00     2998      
915    Yes    10695.00   1423      
916    Yes    11015.00   1063      
917    Yes    10998.00   1114      
918    Yes    11024.00   1036      
919    Yes    11064.00   916       
920    Yes    11076.00   880       
921    Yes    10432.00   1612      
922    No     698.00     876       
923    Yes    10846.00   1570      
924    No     492.00     1073      
925    Yes    11095.00   823       
926    No     550.00     688       
927    Yes    10987.00   1147      
928    Yes    10851.00   955       
929    Yes    10833.00   1009      
930    No     402.00     773       
931    Yes    10836.00   1000      
932    Yes    10664.00   2116      
933    Yes    11075.00   883       
934    Yes    10523.00   1339      
935    Yes    10642.00   982       
936    No     182.00     2003      
937    Yes    10836.00   1000      
938    No     356.00     791       
939    Yes    11094.00   826       
940    Yes    10606.00   1690      
941    No     161.00     895       
942    No     -166.00    316       
943    Yes    11251.00   955       
944    Yes    11050.00   958       
945    Yes    10835.00   1003      
946    Yes    10973.00   1189      
947    Yes    10972.00   1192      
948    Yes    10673.00   1489      
949    No     310.00     688       
950    No     136.00     2172      
951    Yes    10879.00   871       
952    No     124.00     526       
953    Yes    10314.00   2566      
954    No     462.00     654       
955    Yes    11053.00   949       
956    No     -159.00    265       
957    Yes    10861.00   925       
958    Yes    10719.00   1351      
959    Yes    10317.00   1957      
960    Yes    11009.00   1081      
961    Yes    11196.00   1120      
962    No     590.00     809       
963    No     302.00     742       
964    Yes    11255.00   943       
965    No     142.00     412       
966    Yes    10793.00   1129      
967    Yes    11178.00   1174      
968    Yes    10920.00   1348      
969    No     258.00     786       
970    Yes    10791.00   1135      
971    Yes    10677.00   1477      
972    Yes    11221.00   1045      
973    Yes    11011.00   1075      
974    Yes    10611.00   1675      
975    Yes    10854.00   946       
976    Yes    10701.00   1405      
977    No     274.00     556       
978    No     726.00     970       
979    No     238.00     1264      
980    No     182.00     383       
981    Yes    11050.00   958       
982    Yes    11036.00   1000      
983    No     432.00     592       
984    Yes    10859.00   931       
985    No     316.00     640       
986    Yes    11079.00   1471      
987    Yes    10860.00   928       
988    Yes    11063.00   919       
989    Yes    10986.00   1150      
990    Yes    11060.00   928       
991    No     481.00     1045      
992    Yes    10899.00   811       
993    Yes    10809.00   1081      
994    Yes    11013.00   1069      
995    Yes    11059.00   931       
996    No     -214.00    220       
997    Yes    11005.00   1093      
998    Yes    10684.00   856       
999    No     330.00     719       
1000   No     373.00     799       

======================================================================
End of Report
======================================================================
