episode,avg_reward
652,-517.2779479326186
653,-517.434250764526
654,-517.4198473282443
655,-517.2149390243902
656,-517.0806697108067
657,-517.0828267477203
658,-517.0660091047041
659,-516.8659090909091
660,-516.8078668683812
661,-516.9086102719033
662,-516.922322775264
663,-516.781626506024
664,-516.8428571428572
665,-516.783033033033
666,-516.9325337331335
667,-516.8929640718563
668,-516.7242152466367
669,-516.7067164179105
670,-516.6535022354694
671,-516.59375
672,-516.5029717682021
673,-516.5845697329377
674,-517.0518518518519
675,-517.0539940828403
676,-516.9579025110783
677,-516.8230088495575
678,-516.8291605301914
679,-516.6022058823529
680,-516.5859030837005
681,-516.6517595307918
682,-516.595168374817
683,-516.5986842105264
684,-516.4890510948906
685,-516.4409620991254
686,-516.3282387190684
687,-516.3677325581396
688,-516.3570391872279
689,-515.8789855072464
690,-515.7778581765557
691,-515.7268786127167
692,-515.5894660894661
693,-515.5108069164265
694,-515.6323741007194
695,-515.5696839080459
696,-515.4311334289813
697,-515.4398280802292
698,-516.1051502145923
699,-516.0914285714285
700,-515.9215406562054
701,-515.758547008547
702,-515.6394025604552
703,-515.9303977272727
704,-516.5404255319149
705,-516.771954674221
706,-516.6605374823197
707,-516.6235875706215
708,-516.7193229901269
709,-516.9260563380282
710,-516.909282700422
711,-517.0723314606741
712,-516.9929873772791
713,-516.813025210084
714,-516.720979020979
715,-516.7409217877095
716,-516.7273361227336
717,-516.8008356545961
718,-516.7044506258693
719,-516.5923611111111
720,-516.4403606102635
721,-516.3552631578947
722,-516.2406639004149
723,-516.1236187845304
724,-516.2172413793104
725,-516.215564738292
726,-516.2235213204951
727,-516.5604395604396
728,-516.5631001371742
729,-516.7691780821917
730,-516.4945280437756
731,-516.6181693989071
732,-516.0334242837654
733,-516.1764305177112
734,-516.2380952380952
735,-516.1997282608696
736,-516.1343283582089
737,-515.6937669376694
738,-515.692151556157
739,-515.5621621621622
740,-515.7300944669365
741,-515.727088948787
742,-515.7981157469717
743,-515.7587365591398
744,-515.7543624161074
745,-515.8036193029491
746,-515.764390896921
747,-515.8823529411765
748,-515.960614152203
749,-515.9906666666667
750,-515.7536617842876
751,-515.6755319148937
752,-515.699203187251
753,-516.0629973474801
754,-516.2198675496688
755,-516.2056878306878
756,-516.2562747688243
757,-516.2994722955145
758,-516.4934123847167
759,-516.4684210526316
760,-516.3239159001314
761,-516.3202099737533
762,-516.535386631717
763,-516.3789267015707
764,-516.1875816993464
765,-516.0593994778068
766,-516.1408083441981
767,-516.248046875
768,-516.219765929779
769,-516.0006493506494
770,-515.9409857328145
771,-515.8672279792746
772,-515.7755498059508
773,-515.6892764857881
774,-515.6993548387097
775,-515.7268041237113
776,-515.6415701415701
777,-515.7435732647815
778,-515.6944801026958
779,-515.5717948717949
780,-515.6005121638924
781,-515.5038363171356
782,-515.5715197956578
783,-515.545918367347
784,-515.5140127388535
785,-515.4802798982188
786,-515.71791613723
787,-515.5894670050761
788,-515.5944233206591
789,-515.5455696202532
790,-515.53603034134
791,-515.7544191919192
792,-515.7440100882724
793,-515.6769521410579
794,-515.6610062893081
795,-515.7902010050251
796,-515.6047678795483
797,-515.3101503759399
798,-515.2678347934918
799,-515.499375
800,-515.5923845193508
801,-515.6128428927681
802,-515.6899128268991
803,-515.7786069651742
804,-515.8813664596273
805,-515.86476426799
