======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-10 09:20:17
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 364
Win Rate: 36.40%
Evaluation Runtime: 305.58 seconds (5.09 minutes)
Model: dqn_nors_20k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 4109.46
Std Dev Score: 5096.00
Min Score: -570.00
Max Score: 11414.00
Median Score: 500.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1332.69 moves
Min Length: 70 moves
Max Length: 2998 moves
Median Length: 1092 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
687    Yes    10719.00   1351      
688    No     17.00      1747      
689    No     160.00     480       
690    No     160.00     2998      
691    No     144.00     2716      
692    Yes    10876.00   880       
693    Yes    10924.00   1336      
694    Yes    10768.00   1204      
695    Yes    11020.00   1048      
696    No     550.00     748       
697    Yes    10868.00   904       
698    Yes    10598.00   1114      
699    Yes    10810.00   1078      
700    No     -55.00     193       
701    No     512.00     714       
702    No     212.00     532       
703    No     -270.00    2790      
704    No     189.00     571       
705    No     350.00     718       
706    No     -4.00      1990      
707    No     257.00     1687      
708    No     102.00     1672      
709    No     675.00     1064      
710    No     -64.00     372       
711    No     -80.00     209       
712    No     363.00     739       
713    Yes    10890.00   1438      
714    No     12.00      2543      
715    No     427.00     608       
716    Yes    11008.00   1084      
717    No     500.00     1619      
718    No     560.00     2998      
719    No     173.00     470       
720    No     -445.00    163       
721    Yes    10765.00   1813      
722    No     718.00     846       
723    No     490.00     960       
724    No     550.00     539       
725    Yes    10583.00   1159      
726    Yes    10829.00   1021      
727    Yes    10650.00   958       
728    Yes    10864.00   1516      
729    No     -60.00     2998      
