======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-11-28 21:58:50
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Games Played: 5000
Wins: 0
Win Rate: 0.00%
Evaluation Runtime: 1056.66 seconds (17.61 minutes)

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: -410.00
Std Dev: 81.96
Min Score: -760.00
Max Score: -260.00
Median Score: -379.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 390.86 moves
Min Length: 64 moves
Max Length: 1498 moves
Median Length: 295 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
986    No     -371.00    91        
987    No     -357.00    109       
988    No     -631.00    1111      
989    No     -369.00    175       
990    No     -410.00    448       
991    No     -399.00    415       
992    No     -364.00    100       
993    No     -334.00    220       
994    No     -364.00    100       
995    No     -412.00    64        
996    No     -428.00    502       
997    No     -604.00    1030      
998    No     -371.00    91        
999    No     -352.00    274       
1000   No     -508.00    742       
1001   No     -396.00    406       
1002   No     -380.00    358       
1003   No     -412.00    64        
1004   No     -393.00    397       
1005   No     -402.00    424       
1006   No     -380.00    358       
1007   No     -428.00    502       
1008   No     -424.00    490       
1009   No     -260.00    1498      
1010   No     -360.00    118       
1011   No     -321.00    181       
1012   No     -412.00    64        
1013   No     -451.00    571       
1014   No     -363.00    97        
1015   No     -364.00    130       
1016   No     -337.00    199       
1017   No     -668.00    1222      
1018   No     -357.00    109       
1019   No     -318.00    172       
1020   No     -359.00    295       
1021   No     -412.00    64        
