======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:43:44
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 653
Win Rate: 65.30%
Evaluation Runtime: 303.89 seconds (5.06 minutes)
Model: dqn_ep2000_rs_on.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 7196.86
Std Dev Score: 5026.46
Min Score: -436.00
Max Score: 11437.00
Median Score: 10697.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1175.01 moves
Min Length: 85 moves
Max Length: 2998 moves
Median Length: 1063 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
684    Yes    10810.00   1078      
685    Yes    10637.00   1597      
686    Yes    11080.00   868       
687    No     514.00     978       
688    Yes    10620.00   1048      
689    Yes    11064.00   1516      
690    Yes    10859.00   931       
691    Yes    10969.00   1201      
692    Yes    10604.00   2296      
693    No     414.00     557       
694    Yes    11065.00   913       
695    Yes    10236.00   2200      
696    Yes    10444.00   1576      
697    Yes    11249.00   961       
698    No     398.00     1986      
699    Yes    11019.00   1051      
700    Yes    11022.00   1042      
701    No     160.00     2998      
702    Yes    10183.00   2959      
703    Yes    10836.00   1000      
704    Yes    10821.00   1045      
705    Yes    10866.00   910       
706    Yes    10172.00   2392      
707    Yes    10646.00   1570      
708    Yes    10983.00   1159      
709    Yes    11049.00   961       
710    Yes    11160.00   1228      
711    Yes    10680.00   1468      
712    No     334.00     858       
713    Yes    10842.00   1582      
714    No     522.00     444       
715    Yes    10941.00   1285      
716    Yes    10696.00   2620      
717    No     580.00     508       
718    Yes    10771.00   1195      
719    Yes    11055.00   1543      
720    Yes    10992.00   1132      
721    Yes    10829.00   1021      
722    Yes    10870.00   898       
723    Yes    11052.00   952       
724    Yes    10870.00   898       
725    Yes    10808.00   1084      
726    Yes    11091.00   835       
727    Yes    10862.00   922       
728    Yes    10528.00   1324      
729    Yes    10955.00   1243      
730    Yes    10906.00   1390      
731    Yes    11032.00   1012      
732    No     -222.00    394       
733    Yes    11232.00   1012      
734    Yes    11178.00   1174      
735    Yes    11156.00   1240      
736    Yes    10629.00   2821      
737    No     -69.00     326       
738    Yes    11238.00   994       
739    Yes    10607.00   1687      
740    No     160.00     2998      
741    No     -30.00     2669      
742    Yes    10867.00   907       
743    Yes    10750.00   1258      
744    Yes    10526.00   1330      
745    No     340.00     808       
746    Yes    10733.00   1309      
747    Yes    10739.00   1291      
748    No     266.00     341       
749    No     342.00     624       
750    Yes    11071.00   895       
751    No     520.00     928       
752    Yes    11172.00   1192      
753    Yes    11004.00   1096      
754    No     542.00     384       
755    Yes    10904.00   1396      
756    No     68.00      396       
757    Yes    10823.00   1039      
758    Yes    10996.00   1120      
759    Yes    10899.00   811       
760    Yes    10768.00   1204      
761    Yes    11046.00   970       
762    No     132.00     923       
763    Yes    10906.00   790       
764    Yes    10668.00   1504      
765    Yes    10883.00   1459      
766    Yes    10782.00   1162      
767    No     682.00     682       
768    Yes    10443.00   2179      
769    Yes    10677.00   1477      
770    No     263.00     709       
771    Yes    11007.00   1687      
772    Yes    10682.00   1462      
773    Yes    11016.00   1060      
774    No     258.00     1206      
775    No     -82.00     246       
776    Yes    10942.00   1282      
777    Yes    11246.00   970       
778    Yes    10623.00   1639      
779    Yes    10746.00   1270      
780    No     514.00     1036      
